address,latitude,longitude,date,width,length,depth,category
경기도 안양시 만안구  석수동 241-43,,,2019-07-01,2,2,2,맨홀 파손
경기도 의왕시 포일동 505-79,37.3930455,126.9871726,2019-07-01,1.5,1.7,0.1,타 지하시설물 파손
경기도 고양시 덕양구  동산동 368-2,,,2019-07-02,1,1,0.5,맨홀 시공불량
경기도 고양시 일산동구  백석동 1460,,,2019-07-03,1,1,0.5,하수관로 파손
경기도 구리시  동구릉로 200번길(한진그랑빌 앞),,,2019-07-04,2,2,0.6,하수관로 파손
경기도 의왕시 포일동 680,37.397314,126.9880898,2019-07-15,1,2.5,0.1,타 지하시설물 파손
경기도 고양시 덕양구  행신동 1121,,,2019-07-22,1,1,0.5,맨홀 파손
경기도 의왕시 고천동 231-14,37.3446039,126.9747718,2019-07-24,0.8,1.3,0.1,타 지하시설물 시공불량
경기도 구리시 교문동 635-3번지 쉐보레 정비소 앞,37.5801699,127.1277736,2019-07-25,0.5,0.5,1,하수관로 파손
경기도 부천시  중동 1058-4,,,2019-08-13,1,1.2,0.7,지반 시공불량
경기도 고양시 덕양구  화전동 274-3,,,2019-08-22,1,1,0.5,지반 시공불량
경기도 의정부시  효암로 23번길 14,,,2019-09-11,1.5,1.5,0.1,하수관로 파손
경기도 고양시 일산서구  일산동 1979,,,2019-09-26,1,1,0.3,하수관로 파손
경기도 의왕시 포일동 485-5,37.3949425,126.9852038,2019-10-01,0.8,1.4,0.1,하수관로 파손
경기도 양주시 봉양동 311-4,37.8471178,127.080697,2019-10-17,1.5,2,0.1,타 지하시설물 시공불량
경기도 양주시 봉양동 340,37.8486125,127.0769009,2019-10-17,1,1.5,0.1,타 지하시설물 시공불량
경기도 부천시  고강동 415-4번지,,,2019-10-18,6,7,3,하수관로 파손
경기도 안양시 만안구  안양동 192-5,,,2019-11-04,2,2,2,하수관로 파손
경기도 동두천시  동두천시경계 ∼ 상패동 980-2,,,2019-11-15,0.6,620,0.2,타 지하시설물 시공불량
경기도 고양시 덕양구  백석동 1335 일원(백석로),,,2019-12-21,25,50,2.5,지반 시공불량
경기도 수원시  우만동 293-12,,,2019-12-25,0.4,0.4,1,상수관로 파손
경기도 부천시  중동 1150,,,2019-12-26,2.5,2.5,1.5,상수관로 파손
"경기도 이천시 신둔면 수광리 716, 산18-13",37.3108662,127.4010021,2019-12-26,1,5,0.5,타 지하시설물 시공불량
경상남도 김해시 주촌면 망덕리 874-5번지 일원,35.217684,128.8263304,2019-06-30,1200,1200,0.3,지반 시공불량
"경상남도 창원시 의창구  봉곡동 36-4, 황제빌딩 지하주차장 입구",,,2019-08-19,1,1,1,하수관로 노후화
경상북도 포항시 남구 이동 209-3번지,36.033534,129.333976,2019-10-03,4,5,3.5,상수관로 파손
광주광역시 남구 진월동 331-64번지 앞,35.1238754,126.8945439,2019-07-25,1,1,1.3,맨홀 파손
광주광역시 광산구 오선동 547-10번지,35.2068639,126.8068413,2019-07-31,1.2,1.2,0.8,하수관로 파손
광주광역시 광산구 신가동 918-4번지,35.1797858,126.825157,2019-08-05,1,1.2,1,하수관로 파손
광주광역시 서구 쌍촌동 807-9번지,35.1662656,126.863813,2019-08-28,1,1,1,하수관로 파손
광주광역시 광산구 소촌동 826번지,35.1564876,126.7886053,2019-10-02,2,2,1,하수관로 파손
광주광역시 광산구 오선동 547-26번지,35.2069432,126.8079482,2019-10-11,2,3,1.5,하수관로 파손
광주광역시 광산구 송정동 579-4번지,35.1406092,126.7984796,2019-10-14,1,1.5,1,하수관로 파손
광주광역시 광산구 우산동 1582-4번지,35.1622724,126.8078377,2019-10-15,0.6,1.5,1,하수관로 파손
광주광역시 광산구 송정동 544-37번지,35.1390005,126.8008193,2019-11-19,1,1.5,0.5,하수관로 파손
대구광역시 달성군  대실역 지하철 1번 출구 보도부,,,2019-09-15,1,1,2,지반 시공불량
서울특별시 강서구 마곡동 278-5(마곡지구내 보도),37.5666752,126.8279467,2019-07-26,0.8,1,0.4,원인미상
서울특별시 중구  무교로 32 효령빌딩 앞,,,2019-08-01,1,4,1,하수관로 노후화
서울특별시 성동구  왕십리2동975-1 (새마을금고앞),,,2019-08-04,4,4,3,하수관로 노후화
서울특별시 성동구 마장동 785-3호(내부순환도로 사근램프 근처),37.5652577,127.0468057,2019-08-06,1,1.5,0.4,타 지하시설물 노후화
서울특별시 성동구 사근동 293-4 앞,37.5652056,127.0470341,2019-08-12,0.3,0.8,1.5,하수관로 노후화
서울특별시 영등포구  국제금융로 24,,,2019-09-05,5,5,5,"집중강우
"
서울특별시 서초구 양재동 203-10번지 앞,37.466303,127.0346023,2019-09-09,1.2,1.2,1,하수관로 시공불량
서울특별시 동작구  상도로 162(편도2차로),,,2019-09-10,1,1,1,원인미상
서울특별시 영등포구 여의도동 23-1,37.5255548,126.9262236,2019-09-15,1,1.5,1.5,지반 시공불량
"서울특별시 종로구  통일로 78, 1차로 경찰청 앞 사거리",,,2019-09-20,5,7,1,타 지하시설물 파손
서울특별시 강서구 마곡동 798-7,37.5589066,126.8249588,2019-11-25,4,4,4,하수관로 파손
서울특별시 영등포구 여의도동 25-1,37.5242992,126.9263803,2019-12-22,1.5,2.5,2.5,타 지하시설물 파손
인천광역시 서구  검단로 검단사거리 횡단보도 도로,,,2019-07-19,0.8,0.8,1.2,우수관로 시공불량
인천광역시 계양구  계양대로 170 경인교대입구역 1번출구 앞 도로,,,2019-08-29,1,1,0.3,집중강우
인천광역시 남동구 구월동 1455(구 롯데백화점) 일원,37.4470789,126.7015745,2019-12-16,2,12,0.1,복합요인
전라남도 신안군 신의면 하태동리 산 195-8,34.548636,126.0667727,2019-09-26,4,15,0.1,타 지하시설물 파손
전라남도 신안군 신의면 하태서리 산 202,34.5378908,126.0397406,2019-11-07,1.5,3,0.1,타 지하시설물 파손
전북특별자치도 군산시  분멀2길 32-7,,,2019-07-31,1,1,0.5,하수관로 파손
전북특별자치도 군산시  한밭3길5,,,2019-08-02,1,1,1,하수관로 파손
전북특별자치도 군산시 소룡동 1589-13,35.9689937,126.5925151,2019-09-27,3,3,1,하수관로 파손
전북특별자치도 군산시  서해로178,,,2019-10-09,1,1,1,하수관로 파손
전북특별자치도 군산시  현충로 8,,,2019-10-12,0.5,0.5,1,하수관로 파손
전북특별자치도 정읍시 상동 737,35.5641137,126.8657922,2019-11-03,2,3.6,1.5,하수관로 시공불량
충청북도 청주시 흥덕구  오송읍 봉산리 25-8,,,2019-10-18,3,6,1.5,상수관로 파손
충청북도 청주시 서원구  수곡동 301-35번지,,,2019-12-03,1,1,2.3,하수관로 파손
충청남도 당진시 송악읍 한진리 408-34 번지 일원,36.9632687,126.7744978,2019-01-04,600,22,0.5,타 지하시설물 시공불량
강원특별자치도 원주시  일산초교길67,,,2020-05-12,1,2,1,우수관로 파손
강원특별자치도 강릉시 포남동 1197-24(경강로2291번길 10 앞),37.7683034,128.9120663,2020-05-01,1.5,1.5,1.5,상수관로 파손
강원특별자치도 강릉시 송정동 187-6(팔송길 6 앞),37.774917,128.9329666,2020-04-21,1,1.5,2,지반 시공불량
강원특별자치도 강릉시 포남동 1197-13(강릉대로 380 앞),37.7672544,128.9060322,2020-05-04,1,1,1.5,지반 시공불량
강원특별자치도 강릉시 포남동 1197-19(경강로2245번길 2-1 앞),37.7655368,128.9082118,2020-05-25,1.5,1.5,2,지반 시공불량
강원특별자치도 강릉시 포남동 1197-19(경강로2255번길 2 앞),37.7655368,128.9082118,2020-05-26,1,1,1.5,지반 시공불량
강원특별자치도 강릉시 포남동 1197-35(경강로 2263 앞),37.7633611,128.9072088,2020-06-10,1,1,1.5,상수관로 파손
강원특별자치도 강릉시 포남동 1197-16(경강로2255번길 7 앞),37.7656095,128.9045581,2020-06-17,1,1,1.5,지반 시공불량
강원특별자치도 강릉시 포남동 1197-23(성덕포남로168번길 10 앞),37.7682752,128.9093598,2020-06-19,0.5,0.5,1,지반 시공불량
강원특별자치도 삼척시  봉황로 73(삼척시보건소 사거리 현대아파트B동 앞),,,2020-05-27,1,2,0.8,하수관로 파손
경기도 구리시 수택동 863번지,37.5915764,127.1413542,2020-02-21,0.15,0.2,1,하수관로 파손
경기도 구리시 수택동 584-3,37.5946322,127.1471144,2020-06-16,0.2,0.2,1.5,상수관로 시공불량
경기도 과천시 과천동 539-3,37.4466804,126.9959286,2020-03-03,1.5,1.5,1.2,하수관로 파손
경기도 과천시 문원동 1023-27,37.4296641,127.0013796,2020-05-06,1.5,1.5,1.2,하수관로 파손
경기도 과천시 별양동 45666,,,2020-06-30,1.5,1.5,2,하수관로 파손
경기도 화성시 기산동 106-9,37.2145409,127.0524916,2020-02-11,1,1,0.05,원인미상
경기도 화성시 정남면 발산리 726-5,37.1556203,126.9843927,2020-03-18,1,1.2,0.05,원인미상
경기도 화성시 장안면 노진리 산 48-13,37.0505094,126.8108693,2020-03-20,1,1,0.05,원인미상
경기도 화성시 장안면 덕다리 99,37.0581723,126.8410483,2020-04-25,1,1,0.05,원인미상
경기도 화성시  남양읍 남양리 1865-8,,,2020-05-25,1,1,0.05,원인미상
경기도 화성시 서신면 상안리 9-19인근,37.1910917,126.7147295,2020-06-04,1,1.2,0.05,지반 시공불량
경기도 부천시  괴안동 167,,,2020-04-14,0.5,20,0.1,지반 시공불량
경기도 의왕시 이동 293,37.3323035,126.9559318,2020-01-30,1.5,2.5,0.1,지반 시공불량
경기도 의왕시 왕곡동 새능교 앞,,,2020-02-11,1,2,0.05,맨홀 시공불량
경기도 의왕시  철도박물관로 223,,,2020-03-09,1,1.2,0.05,지반 시공불량
경기도 의왕시 월암동 295,37.3064947,126.9562092,2020-03-26,0.3,4,0.03,우수관로 노후화
경상남도 양산시 중부동 402번지 일원 도로(지방도 1077호선 동구간),35.3431668,129.0350975,2020-02-28,15,50,0.5,타 지하시설물 시공불량
경상북도 포항시 남구 이동 524-2,36.0370116,129.3316431,2020-02-14,4,5,4,하수관로 노후화
경상북도 경주시 강동면 유금리 1553-2,36.0028186,129.2829952,2020-01-10,0.8,2.5,1.5,하수관로 노후화
경상북도 경주시 황오동 110-9(원화로 230-1),35.8411006,129.2176536,2020-02-15,1.3,3,1.5,우수관로 노후화
경상북도 경주시 산내면 대현리 2653-6(산내면 문복로 397-101),35.6669664,129.0497134,2020-02-28,0.5,1,1,우수관로 노후화
광주광역시 동구 산수동 133-1(박양례 헤어스튜디오 앞),35.1606526,126.9327678,2020-01-04,0.1,0.5,2,하수관로 파손
광주광역시 동구 대인동 32-20,35.1538047,126.9150835,2020-03-30,0.05,0.05,1,하수관로 파손
광주광역시 동구 학동 738-3,35.1327856,126.9295958,2020-06-16,0.3,0.3,1,하수관로 시공불량
광주광역시 서구 화정동 852-9번지 (염주초 인근),35.1402864,126.8778908,2020-01-23,1.5,4,2,하수관로 노후화
광주광역시 서구 쌍촌동 807-9번지,35.1662656,126.863813,2020-04-26,1,2.5,2,하수관로 시공불량
광주광역시 서구 농성동 666-1번지(화정로 259) 인근,35.1481659,126.8850425,2020-06-11,0.5,0.5,3,하수관로 파손
광주광역시 서구 쌍촌동 1229번지 (쌍촌주공아파트) 인근,35.1470708,126.8696767,2020-06-15,1.5,1.5,1.5,하수관로 시공불량
광주광역시 서구 화정동 907-6번지 인근,35.1431949,126.8650886,2020-06-16,1,2,1.5,하수관로 노후화
광주광역시 서구 화정동 929-1번지 (화정남초 인근),35.1380565,126.8721408,2020-06-23,1.5,3,1.5,하수관로 노후화
광주광역시 광산구 월곡동 556-6번지 주변,35.1693595,126.8117374,2020-01-07,0.3,0.5,1.8,하수관로 노후화
광주광역시 광산구 산정동 999번지 주변,35.1710482,126.8032903,2020-01-20,1,1,0.5,지반 시공불량
광주광역시 광산구 신가동 756-4번지 주변,35.1761449,126.8297813,2020-01-30,1.5,2,1,하수관로 노후화
광주광역시 광산구 장덕동 972-2번지 주변,35.1970528,126.8050995,2020-06-22,1,1,1,하수관로 노후화
대구광역시 달성군 다사읍 서재리 973(서재중계펌프장 압송관로),35.8765708,128.4947398,2020-05-24,0.3,0.6,2,하수관로 노후화
대전광역시 서구 도마동 67-5 (기아자동차 앞),36.3207818,127.3775095,2020-04-01,0.8,1,1.2,하수관로 시공불량
대전광역시 서구 관저동 1914(롯데시네마 앞),36.3047244,127.3348495,2020-04-16,1.2,1.2,2,하수관로 시공불량
대전광역시 동구 삼성동 375-28 (영광세탁 앞),36.3426498,127.4189639,2020-04-20,0.4,0.5,1.2,지반 시공불량
대전광역시 서구 도마동 24-7 (더본한의원 앞),36.32408,127.3706016,2020-04-29,0.3,0.6,1.4,하수관로 시공불량
대전광역시 유성구 화암동 59-8 (에이팩 정문 앞),36.4046386,127.3767332,2020-05-04,0.3,0.5,1,하수관로 시공불량
대전광역시 중구 문화동 676-25(버스정류장 앞 2차로),36.3119798,127.3973671,2020-05-08,0.5,0.5,1.5,하수관로 시공불량
대전광역시 중구 유천동 207-6 (남다른감자탕 앞),36.3188594,127.3979422,2020-05-15,0.3,0.4,1.5,하수관로 시공불량
대전광역시 중구 유천동 210-38 (선진약국 앞),36.3181512,127.3972718,2020-05-21,0.5,0.7,1,하수관로 시공불량
대전광역시 중구 부사동 89-7 (GS주유소 앞),36.3188839,127.4318775,2020-06-18,0.4,0.5,1.5,하수관로 시공불량
대전광역시 대덕구 중리동 236-6 (더원막창 앞),36.3585839,127.4255959,2020-06-25,0.2,0.3,1,하수관로 시공불량
대전광역시 서구 괴정동 129-4 (골든타이어 앞),36.3383934,127.3764261,2020-06-25,0.4,0.8,1,하수관로 시공불량
대전광역시 유성구 노은동 499-7,36.3674878,127.3124915,2020-04-16,1,1.5,1,우수관로 파손
대전광역시 유성구 화암동 58-4,36.4058737,127.3842223,2020-06-12,1,1,0.5,우수관로 파손
대전광역시 서구 월평동 1364번지,36.3532015,127.3534992,2020-03-25,1,1,1,하수관로 파손
대전광역시 서구  도안대로 동우재네거리 방향 약 100m,,,2020-04-16,1,1,1,하수관로 파손
부산광역시 강서구 송정동 1627-8번지(경남은행 건물 주차장),35.0894347,128.8538177,2020-06-03,40,40,1,타 지하시설물 시공불량
"부산광역시 강서구 송정동 1627-5번지 일원(녹지구간, 보도 및 도로 1차선)",35.0894883,128.8533228,2020-02-29,8,30,0.2,타 지하시설물 시공불량
부산광역시 사하구  다대로 52 일원,,,2020-03-13,1,1.5,0.9,타 지하시설물 시공불량
부산광역시 사상구  광장로 56,,,2020-04-28,4,4,2,원인미상
부산광역시 영도구  봉래나루로 234번길 5,,,2020-05-06,1,1,1.8,하수관로 파손
부산광역시 북구 구포동 1002-9 인접보도(구명역 사상방면 엘리베이터 입구),35.2029663,128.9994336,2020-05-09,1.5,2,1.5,연약지반
부산광역시 남구  수영로 45 앞,,,2020-05-20,1,5,1.5,타 지하시설물 시공불량
부산광역시 남구 문현동 651-6,35.1385023,129.0676988,2020-06-22,0.5,0.8,1.5,지반 시공불량
부산광역시 서구  충무대로 209-2,,,2020-06-26,1.5,1.5,0.7,하수관로 파손
서울특별시 송파구 가락동 122(경찰병원 사거리),37.4945021,127.1232584,2020-01-08,1,1,0.3,연약지반
서울특별시 강동구 고덕동 217(고덕그라시움 101동 앞),37.5578957,127.1625755,2020-02-22,1,2,2,맨홀 시공불량
서울특별시 강서구  화곡본동 105-61(까치산로 22),,,2020-03-02,1.5,1.5,1,하수관로 노후화
서울특별시 강남구 일원동 617 앞(영화초교 사거리),37.4919432,127.0812847,2020-03-11,1.5,1.5,0.5,상수관로 파손
서울특별시 송파구 신천동 1(올림픽대로 공항방향 유턴부 하행3교 밑단 50m),37.521481,127.0984456,2020-05-15,1.1,2.4,1.1,지반 시공불량
서울특별시 성북구 삼선동1가 22-1(삼선교로 4-1),37.5879909,127.0064803,2020-05-22,0.5,0.5,1,지반 시공불량
세종특별자치시   조치원읍 신안리 83-4,,,2020-05-15,0.4,0.4,1,집중강우
울산광역시 울주군 언양읍 서부리 230-5번지 앞(남천로),35.5685519,129.1092717,2020-06-08,1,2,1.5,타 지하시설물 시공불량
인천광역시 계양구 계산동 1034(계양대로 161-2),37.5380086,126.7225911,2020-02-18,4,4,1,상수관로 파손
인천광역시 계양구 계산동 973-18 청운교회 앞 도로,37.5388822,126.7221744,2020-02-18,5,6,1,상수관로 파손
인천광역시 중구 북성동1가 98-54(월미로233번길 3),37.4749668,126.599867,2020-03-10,1.2,1.5,1,하수관로 파손
인천광역시 남동구 만수동 만수주공사거리 주변,,,2020-05-28,0.5,0.5,1,하수관로 시공불량
인천광역시 계양구 계산동 1034(계양대로 161-2),37.5380086,126.7225911,2020-06-27,1,1,1,원인미상
전북특별자치도 전주시 완산구  전룡로 65,,,2020-02-20,3.8,5,0.8,하수관로 노후화
전북특별자치도 고창군 고창읍 월산리 산7-2,35.4204866,126.739321,2020-06-08,1,2,1.5,원인미상
충청남도 보령시 오천면 원산도리 947-5번지,36.3683764,126.4233809,2020-06-18,4,23,1.5,지반 시공불량
충청북도 청주시 흥덕구  운천동 1493,,,2020-03-11,1,1,1,지반 시공불량
충청북도 청주시 흥덕구  비하동 165-13,,,2020-05-08,1.7,2.3,1.2,지반 시공불량
충청북도 청주시 흥덕구  강내면 다락리 344-6,,,2020-06-01,1,1,1.2,지반 시공불량
충청북도 청주시 흥덕구  복대동 220,,,2020-06-01,1.5,1.5,1.5,지반 시공불량
충청북도 음성군 금왕읍 오선리 535 목우촌 앞 사거리(82번 국지도 노선),36.9841455,127.5787712,2020-06-29,2.5,4,0.8,지반 시공불량
부산광역시 사상구 삼락동 29-61,35.1593959,128.9671267,2020-03-18,50,50,10,원인미상
인천광역시 서구 마전동 1002-2 세븐일레븐 앞,37.5957204,126.6709913,2020-08-09,3,1,1,하수관로 파손
인천광역시 서구 마전동 1001-5,37.5959368,126.6702983,2020-08-26,2.5,10,2,하수관로 시공불량
경상북도 경주시 황남동 포석로 392-4,,,2020-07-21,1.5,3,1.5,하수관로 파손
충청남도 보령시 주교면 송학리 478-2,36.3807787,126.5242748,2020-08-11,2.5,2.5,3,하수관로 시공불량
서울특별시 금천구 시흥동 918-20,37.4491744,126.9082037,2020-09-15,2.5,1.5,1.5,하수관로 시공불량
강원특별자치도 홍천군 내촌면 물걸리 56,37.7843892,128.1723018,2020-08-13,2,2.5,1.5,타 지하시설물 파손
서울특별시 성동구  성수1가2동 13-17,,,2020-10-22,4,5,2,"복합요인 (하수관로 노후화, 파손)"
강원특별자치도 속초시 조양동 1502 앞,38.1874149,128.5819282,2020-08-26,1.5,1.5,1.3,맨홀 노후화
강원특별자치도 강릉시 송정동 송정동 187-6,,,2020-08-06,1,0.5,1,원인미상
강원특별자치도 강릉시 교동 994-9,37.7584611,128.8829847,2020-08-09,0.5,0.5,1,원인미상
강원특별자치도 강릉시 교동 교동 828-17,,,2020-08-10,0.5,0.5,1,원인미상
전북특별자치도 정읍시 영원면 은선리 ,,,2020-08-10,1.5,15,22.5,상수관로 노후화
대전광역시 중구 대흥동 119-3,36.3250569,127.4296612,2020-07-06,2,2,1.5,원인미상
대전광역시 중구 석교동 45-1,36.3069473,127.4414483,2020-07-30,1.7,5,0.5,하수관로 노후화
충청북도 청주시 흥덕구  운천동 1698,,,2020-08-12,2,2,3,하수관로 파손
충청북도 청주시 흥덕구  옥산면 장동리 372-1,,,2020-08-14,1.5,3,0.5,하수관로 파손
충청북도 청주시 흥덕구  운천동 676,,,2020-08-19,1,1.5,0.3,하수관로 파손
충청북도 청주시 흥덕구  운천동 876,,,2020-08-27,1,2,1,하수관로 파손
충청북도 청주시 흥덕구  운천동 1655,,,2020-08-28,2,2,3,하수관로 파손
충청북도 청주시 청원구  내덕동 699-26,,,2020-07-16,0.3,0.5,1.1,하수관로 노후화
충청북도 청주시 청원구  율량동 1089,,,2020-08-05,0.5,0.4,1.2,하수관로 파손
충청북도 청주시 청원구  율봉로 211,,,2020-08-11,0.7,0.7,1.1,하수관로 노후화
충청북도 청주시 서원구  죽림동 470,,,2020-07-27,3,4,1.7,타 지하시설물 시공불량
충청북도 청주시 서원구  사창동 265-3,,,2020-08-13,2,1,1,하수관로 노후화
충청북도 청주시 서원구  사창동 265-5,,,2020-08-13,1,1,0.5,하수관로 노후화
충청북도 청주시 서원구  사창동 143-5,,,2020-08-26,3,2,2,하수관로 노후화
충청북도 청주시 서원구  개신동 12,,,2020-08-31,3,2.5,2.5,하수관로 노후화
충청북도 청주시 청원구  오창읍 석우리 631(석우리 63-1),,,2020-08-04,0.3,0.7,1.3,하수관로 노후화
대전광역시 중구 은행동 45-12,36.3290295,127.4285269,2020-08-25,1,1,1,하수관로 파손
강원특별자치도 영월군 남면 북쌍리 193-4,37.2084345,128.4134384,2020-08-02,8,6,2.2,집중강우
경기도 시흥시 월곶동 993-1,37.3895206,126.7441062,2020-08-31,1,1,0.3,집중강우
경상남도 김해시 삼방동 182-7,35.2440033,128.9089421,2020-08-29,0.4,0.4,1.2,우수관로 파손
경상남도 김해시 부원동 981-23,35.2255029,128.8848574,2020-11-25,0.6,0.6,0.36,타 지하시설물 파손
경기도 포천시 어룡동 410-2,37.8860369,127.192015,2020-08-04,1,1,1.5,우수관로 파손
경기도 고양시 일산서구  대화동 2513,,,2020-07-16,15,5,0.2,집중강우
경기도 하남시 신장동 260-8번지,37.5467723,127.2141007,2020-07-28,1,1,1,하수관로 시공불량
경기도 하남시 덕풍동 396-1번지,37.5409353,127.2029481,2020-08-10,1.5,2.5,1.3,하수관로 파손
경기도 하남시 덕풍동 401-11번지,37.5408237,127.2034063,2020-08-13,1.5,2.5,1.3,하수관로 시공불량
경기도 고양시 일산서구  대화동 2409번지,,,2020-08-14,3,3,1,집중강우
경기도 고양시 일산서구  일산동 1025-13,,,2020-08-14,2,2,0.1,집중강우
경기도 구리시 교문동 813번지,37.5901742,127.13789,2020-08-26,16,15,21,타 지하시설물 시공불량
경기도 고양시 일산동구  백석동 1532,,,2020-08-24,1,1,1,집중강우
강원특별자치도 양구군 양구읍 상리 237-2,38.1042599,127.9884657,2020-07-30,1.5,2,1,하수관로 파손
경기도 화성시 매송면 어천리 산7-1,37.2737278,126.9218438,2020-07-27,1,1,0.05,지반 시공불량
경기도 화성시 동탄면 동탄신리천로5길 103-50,,,2020-08-04,10,30,0.03,집중강우
경기도 화성시 석우동 47,37.211397,127.0805949,2020-08-11,10,40,0.05,지반 시공불량
"부산광역시 연제구 연산동 월드컵대로140(연산동1516-16,연산역 5번출구 앞)",,,2020-10-05,3,8,2,원인미상
경기도 화성시 장안면 어은리 1-41,37.0986079,126.8422754,2020-09-02,1,1,0.05,지반 시공불량
경기도 화성시 진안동 881-1,37.2125514,127.0404349,2020-10-07,1.3,1,0.05,지반 시공불량
경기도 화성시 북양동 남양읍 북양리 113,,,2020-11-06,1,1,0.05,지반 시공불량
경기도 파주시 군내면 백연리 228-2,37.9096685,126.7365562,2020-08-04,2.5,6.5,1.1,하수관로 노후화
경기도 남양주시 도농동 도농로중촌2길 26-24(다산동 4046번지 일원),,,2020-08-22,1.5,2,2,하수관로 노후화
전라남도 여수시 소라면 1099,,,2020-08-21,3.2,5,0.5,"타 지하시설물 시공불량
"
충청남도 아산시 탕정면 갈산리 63-3,36.8027066,127.0707038,2020-08-04,2,2,2.5,맨홀 시공불량
강원특별자치도 춘천시 온의동 585-2,37.8693646,127.7219259,2020-08-19,10,30,0.2,지반 시공불량
충청북도 충주시 산척면 송강리 268-2번지 일원(성불사 앞),37.1009134,127.9773562,2020-08-03,2,10,20,하수관로 시공불량
충청남도 부여군 구룡면 주정리 187-6,36.2569603,126.8231999,2020-09-02,2,4,0.1,상수관로 파손
경기도 수원시 영통구 영통동 영통동 1055,,,2020-08-26,0.5,1.2,1.5,타 지하시설물 시공불량
경기도 과천시 갈현동 661,37.4231314,126.9889359,2020-08-10,1.2,2,0.3,하수관로 파손
경기도 과천시 과천동 605-1,37.4452511,126.9963075,2020-08-12,2,3,0.3,하수관로 파손
경기도 과천시 갈현동 21-13,37.4149882,126.9838343,2020-09-25,1.5,3,1.5,하수관로 파손
"전라남도 화순군 화순읍 삼천리 672, 나눔의 교회 진입로",35.0546067,126.9788676,2020-07-16,1,1,0.3,하수관로 시공불량
"전라남도 화순군 화순읍 서양로 322, 1주차장 도로 입구",35.0594333,127.0025,2020-08-09,4,3.5,4,우수관로 파손
경기도 용인시 처인구  양지면 남곡리 130-2,,,2020-08-03,1,1,0.5,하수관로 파손
경기도   양지면 814,,,2020-08-09,2,1.5,0.7,하수관로 파손
전북특별자치도 임실군 임실읍 이도리 517-6번지,35.6096884,127.281846,2020-08-12,1,1,3,우수관로 파손
강원특별자치도 영월군 영월읍 삼옥리 산121-14,37.2189666,128.5141386,2020-08-07,9,60,2.2,집중강우
경기도 의왕시 청계동 440-8,37.4038026,127.0089106,2020-07-30,1,1.3,0.7,우수관로 시공불량
경기도 의왕시 월암동 351-3,37.3114012,126.9551834,2020-09-01,3,0.8,0.1,하수관로 시공불량
경기도 의왕시 초평동 253-8,37.3164392,126.9431885,2020-09-22,1.5,1,0.05,지반 시공불량
강원특별자치도 춘천시 퇴계동 영서로 2241,,,2020-08-07,1,1,0.7,연약지반
강원특별자치도 춘천시 근화동 496-4,37.880296,127.7127235,2020-08-20,3,10,0.5,하수관로 파손
강원특별자치도 춘천시 근화동 291-20,37.8722842,127.720329,2020-08-22,0.2,0.2,1,연약지반
강원특별자치도 춘천시 온의동 536-5,37.8592036,127.7178689,2020-08-25,1.5,1.5,4,하수관로 파손
강원특별자치도 춘천시 소양로3가 185,37.8817482,127.7248468,2020-09-21,0.2,0.2,1,지반 시공불량
강원특별자치도 춘천시 효자동 178-54,37.8695167,127.7376506,2020-09-24,1.2,1,1,연약지반
강원특별자치도 춘천시 후평동 616-6,37.8891728,127.7453394,2020-11-19,0.8,0.8,1.5,하수관로 노후화
부산광역시 중구 영주동 1-144,35.1150931,129.0318856,2020-07-30,3,2,1.5,집중강우
강원특별자치도 양구군 남면 죽리 283번지,38.0736703,127.9937619,2020-08-21,1,1,0.5,맨홀 파손
